iter	MultiClassOneVsAll
5732	0.07532941051
5733	0.07532483377
5734	0.0753200813
5735	0.07531195848
5736	0.07529709586
5737	0.07529313898
5738	0.07528697564
5739	0.07527062325
5740	0.07525887869
5741	0.0752534303
5742	0.07524908946
5743	0.07524494849
5744	0.07523704401
5745	0.07522520481
5746	0.07521417709
5747	0.07520633244
5748	0.07519707896
5749	0.07518833791
5750	0.07517607495
5751	0.07516492279
5752	0.07515636795
5753	0.07514607656
5754	0.07513613337
5755	0.07512830333
5756	0.07512501203
5757	0.07511466794
5758	0.07510788189
5759	0.07509978211
5760	0.07509191081
5761	0.07507752126
5762	0.07506965216
5763	0.07505452272
5764	0.07504341387
5765	0.07503064433
5766	0.07502137553
5767	0.07501248534
5768	0.07500139168
5769	0.07499426237
5770	0.07497937783
5771	0.07497210146
5772	0.07496583499
5773	0.07495681416
5774	0.07494902325
5775	0.07494406907
5776	0.07493979942
5777	0.07492914158
5778	0.07492535413
5779	0.0749157339
5780	0.0748991676
5781	0.07488371811
5782	0.07486980176
5783	0.0748611557
5784	0.07484623978
5785	0.0748415678
5786	0.07482868554
5787	0.07482316566
5788	0.07481390641
5789	0.07480791972
5790	0.07479815119
5791	0.07479295153
5792	0.07479023861
5793	0.07477527876
5794	0.07476270678
5795	0.07474627877
5796	0.07473581777
5797	0.07472166839
5798	0.07471391251
5799	0.07470481489
5800	0.07469471882
5801	0.07468955397
5802	0.07468135835
5803	0.07466482667
5804	0.07465546394
5805	0.0746503143
5806	0.07464347805
5807	0.07463741804
5808	0.07462742441
5809	0.07461234736
5810	0.07459703871
5811	0.07458589326
5812	0.07457455076
5813	0.07456642733
5814	0.07456395921
5815	0.07455471355
5816	0.07454469149
5817	0.0745311684
5818	0.07451828257
5819	0.07450932235
5820	0.07450296451
5821	0.07448633751
5822	0.07447695934
5823	0.07447094896
5824	0.07445888762
5825	0.0744369598
5826	0.07442837076
5827	0.07442372332
5828	0.07441630761
5829	0.0744074931
5830	0.07439978792
5831	0.07438644992
5832	0.07438131345
5833	0.07436339591
5834	0.07435786551
5835	0.07435353574
5836	0.07434760841
5837	0.07433960839
5838	0.07433193646
5839	0.07431512455
5840	0.07430649092
5841	0.07429153214
5842	0.07428632463
5843	0.07427676321
5844	0.07426934238
5845	0.07426340729
5846	0.07425872015
5847	0.07425045403
5848	0.07423823381
5849	0.07423177498
5850	0.07422198566
5851	0.07421802851
5852	0.07421182912
5853	0.07420764468
5854	0.07420256562
5855	0.07419077739
5856	0.07418147705
5857	0.07416830921
5858	0.07416054643
5859	0.07415232364
5860	0.07414267837
5861	0.07412555594
5862	0.07411810183
5863	0.07411086217
5864	0.07410413833
5865	0.07409466961
5866	0.07408875816
5867	0.07408427041
5868	0.07407416098
5869	0.07406211816
5870	0.07405350822
5871	0.0740406228
5872	0.07403098763
5873	0.07402492367
5874	0.07401649114
5875	0.0740054063
5876	0.07400149735
5877	0.07399761164
5878	0.07397976757
5879	0.07396527505
5880	0.073960382
5881	0.07395150561
5882	0.07394318526
5883	0.07392518826
5884	0.07390593401
5885	0.07389621181
5886	0.07388706528
5887	0.07387264037
5888	0.07386685274
5889	0.07386073114
5890	0.07384922239
5891	0.07384302058
5892	0.07383556218
5893	0.07382907389
5894	0.07381960985
5895	0.07381254618
5896	0.0737979314
5897	0.07378458428
5898	0.07377155439
5899	0.07376131247
5900	0.07375152696
5901	0.07374832515
5902	0.07373992734
5903	0.07373306644
5904	0.07371474152
5905	0.07370054957
5906	0.07369249546
5907	0.07368460651
5908	0.07367407865
5909	0.07365841718
5910	0.07365003634
5911	0.07364578509
5912	0.07363105782
5913	0.07362493157
5914	0.07361625134
5915	0.07360865548
5916	0.07360088746
5917	0.07359563808
5918	0.07358391056
5919	0.07357571059
5920	0.07356302221
5921	0.07355842323
5922	0.0735537686
5923	0.07355082609
5924	0.07353879327
5925	0.07353457046
5926	0.0735185829
5927	0.07350995729
5928	0.07350125994
5929	0.07349520624
5930	0.0734801367
5931	0.07346581165
5932	0.0734487102
5933	0.07344301228
5934	0.07343578354
5935	0.07342446331
5936	0.0734168056
5937	0.07340292723
5938	0.0733947361
5939	0.07337798739
5940	0.07337239744
5941	0.07336180514
5942	0.07335323751
5943	0.07334724748
5944	0.07334105093
5945	0.07332596937
5946	0.07332245456
5947	0.07331598445
5948	0.07330919874
5949	0.07330419293
5950	0.07329342427
5951	0.07328467329
5952	0.07328320029
5953	0.07327753846
5954	0.07326721969
5955	0.07325466789
5956	0.07324851335
5957	0.07324284815
5958	0.07323421863
5959	0.07321090209
5960	0.07320460003
5961	0.07319190996
5962	0.07317657469
5963	0.07317161566
5964	0.07316361868
5965	0.07315506523
5966	0.07314613363
5967	0.0731412166
5968	0.0731229593
5969	0.0731130727
5970	0.07310206074
5971	0.07309901865
5972	0.07309318446
5973	0.0730744942
5974	0.07306440216
5975	0.07304864941
5976	0.0730400728
5977	0.07302867011
5978	0.07302478058
5979	0.07301357675
5980	0.07300382156
5981	0.07298915264
5982	0.07298436296
5983	0.07297566572
5984	0.07296307453
5985	0.07295315321
5986	0.07294409939
5987	0.07292744353
5988	0.07291796762
5989	0.07290895474
5990	0.07290337712
5991	0.07289222517
5992	0.07287917688
5993	0.07286321378
5994	0.07285502805
5995	0.07285127655
5996	0.07284102567
5997	0.07283821328
5998	0.07283177749
5999	0.07282912719
6000	0.07281893157
6001	0.07280821472
6002	0.07280404233
6003	0.07279832989
6004	0.07279191419
6005	0.07278329802
6006	0.07277380708
6007	0.07276253566
6008	0.07274834289
6009	0.07273740898
6010	0.07273069706
6011	0.07271497298
6012	0.07270690057
6013	0.07270298464
6014	0.07269843062
6015	0.07268454337
6016	0.07267721783
6017	0.07267358875
6018	0.0726600543
6019	0.07265479454
6020	0.07264629533
6021	0.07263500557
6022	0.07262856183
6023	0.07261930998
6024	0.07260916939
6025	0.07260063889
6026	0.07259034269
6027	0.07257563203
6028	0.07256651635
6029	0.07255684797
6030	0.0725406078
6031	0.07251902083
6032	0.07251252602
6033	0.0725011085
6034	0.07249226978
6035	0.07247973327
6036	0.07246948818
6037	0.07246239599
6038	0.07245052764
6039	0.07243984049
6040	0.07242873782
6041	0.0724156015
6042	0.07240087208
6043	0.07239412818
6044	0.07238680162
6045	0.07237793265
6046	0.07236441261
6047	0.07235543027
6048	0.07235105019
6049	0.07233774284
6050	0.07233340288
6051	0.07232386249
6052	0.07231772022
6053	0.07231173584
6054	0.07230191322
6055	0.07229217802
6056	0.07228831925
6057	0.0722830801
6058	0.07227498247
6059	0.07226640777
6060	0.0722603137
6061	0.07224649972
6062	0.07224155692
6063	0.07222956033
6064	0.07222415343
6065	0.07221755541
6066	0.07221215709
6067	0.07220100857
6068	0.07219567739
6069	0.07218108493
6070	0.07216659529
6071	0.07215212023
6072	0.07214380354
6073	0.07213577595
6074	0.07212952937
6075	0.0721251334
6076	0.07211784266
6077	0.07211229256
6078	0.07209877886
6079	0.07208930203
6080	0.07207980595
6081	0.07207484273
6082	0.07206673541
6083	0.07205902028
6084	0.07204504887
6085	0.07203185346
6086	0.07202512514
6087	0.07201761862
6088	0.07201414053
6089	0.07200339692
6090	0.07198918342
6091	0.07197936009
6092	0.071975661
6093	0.0719642511
6094	0.0719521698
6095	0.07194620455
6096	0.07193724617
6097	0.07192593153
6098	0.07191618269
6099	0.0719035229
6100	0.07190008878
6101	0.07189072864
6102	0.0718841825
6103	0.07187731566
6104	0.07186656737
6105	0.07186421316
6106	0.07185956467
6107	0.07185657739
6108	0.07185274679
6109	0.07183855745
6110	0.07183368897
6111	0.07182525024
6112	0.07181877099
6113	0.07180644114
6114	0.07179893525
6115	0.07179268101
6116	0.07178436548
6117	0.07177201467
6118	0.07176577231
6119	0.07175477497
6120	0.07173941901
6121	0.07172863554
6122	0.07172168734
6123	0.07171790446
6124	0.07171161255
6125	0.07169877929
6126	0.07168850658
6127	0.07168500999
6128	0.07168195764
6129	0.07167114238
6130	0.071661476
6131	0.07165037846
6132	0.07164832067
6133	0.07164266586
6134	0.07163103312
6135	0.07162404694
6136	0.07161652785
6137	0.07160649239
6138	0.07160175248
6139	0.07159454743
6140	0.07158805354
6141	0.07157983629
6142	0.07157365292
6143	0.07156379923
6144	0.07155517815
6145	0.07154463291
6146	0.07153565839
6147	0.07152669544
6148	0.07151370891
6149	0.07150937083
6150	0.07150086058
6151	0.07149503638
6152	0.07148837396
6153	0.07147481439
6154	0.07146593454
6155	0.07145836172
6156	0.07144302054
6157	0.07143384888
6158	0.0714299361
6159	0.07142193761
6160	0.07140912233
6161	0.07139853801
6162	0.0713909886
6163	0.07138312469
6164	0.07137687145
6165	0.07136811529
6166	0.07135595636
6167	0.07134682772
6168	0.071333213
6169	0.07132201202
6170	0.07130902162
6171	0.07129955491
6172	0.07128846747
6173	0.07128283049
6174	0.07127731321
6175	0.07126204627
6176	0.07125660272
6177	0.07124829375
6178	0.07123313503
6179	0.07122469704
6180	0.0712077677
6181	0.07120160673
6182	0.0711908925
6183	0.07118635918
6184	0.07117643106
6185	0.07116284287
6186	0.07115805243
6187	0.07114446142
6188	0.07113186963
6189	0.07111517019
6190	0.07110263893
6191	0.07109290209
6192	0.07108488667
6193	0.07107725352
6194	0.07107137438
6195	0.07106147785
6196	0.07105660813
6197	0.07105177258
6198	0.07104436049
6199	0.07104101492
6200	0.07103264269
6201	0.07102190956
6202	0.0710045401
6203	0.07098652173
6204	0.07097020426
6205	0.07095401851
6206	0.07094808902
6207	0.07094220906
6208	0.07093426925
6209	0.07092282485
6210	0.0709092849
6211	0.07090718858
6212	0.07088845885
6213	0.07087707172
6214	0.07087153781
6215	0.07086453234
6216	0.0708524459
6217	0.07084294146
6218	0.07083314731
6219	0.07082740566
6220	0.07081786077
6221	0.07081201142
6222	0.07080748748
6223	0.07079943691
6224	0.07079542754
6225	0.07078630772
6226	0.07077618723
6227	0.07076609375
6228	0.07076239058
6229	0.07074852516
6230	0.07073885197
6231	0.0707288796
6232	0.07072151328
6233	0.07071395175
6234	0.07069699712
6235	0.070686813
6236	0.07067993671
6237	0.07067619077
6238	0.07067222345
6239	0.07066529097
6240	0.07065871017
6241	0.07065100085
6242	0.07064031266
6243	0.07062985346
6244	0.07062035646
6245	0.07060929997
6246	0.07059902224
6247	0.07059674467
6248	0.07058497799
6249	0.07057510311
6250	0.07056802398
6251	0.07055874485
6252	0.07055608947
6253	0.07054585861
6254	0.07053664668
6255	0.07053029349
6256	0.07052720716
6257	0.07052305865
6258	0.07050828525
6259	0.07049928758
6260	0.07049559969
6261	0.07049009679
6262	0.07048461166
6263	0.07048012785
6264	0.07046637732
6265	0.07045178
6266	0.07043226302
6267	0.07042510953
6268	0.07041656873
6269	0.0704134188
6270	0.0704056593
6271	0.07038852125
6272	0.07038006054
6273	0.07037160627
6274	0.07036506039
6275	0.07035773307
6276	0.0703455516
6277	0.07033185756
6278	0.07032930246
6279	0.07032460164
6280	0.07031928618
6281	0.07030898511
6282	0.07030055765
6283	0.07029631265
6284	0.07028160594
6285	0.07027572303
6286	0.07026837499
6287	0.07026199975
6288	0.07024962249
6289	0.07023806462
6290	0.07022256947
6291	0.07021580789
6292	0.07020792909
6293	0.07020000174
6294	0.07018643117
6295	0.0701848519
6296	0.0701816341
6297	0.07017508848
6298	0.07016769262
6299	0.07015403922
6300	0.07014852777
6301	0.07013065974
6302	0.07012066986
6303	0.07010961317
6304	0.070102138
6305	0.07009499288
6306	0.07007895734
6307	0.07006957444
6308	0.07005831644
6309	0.07005165517
6310	0.07004590475
6311	0.07004147823
6312	0.07003492293
6313	0.07002534814
6314	0.07001455159
6315	0.07000220246
6316	0.06999305161
6317	0.06998431401
6318	0.06996889347
6319	0.06996579486
6320	0.06996156391
6321	0.06995489807
6322	0.06994186797
6323	0.06993042806
6324	0.06992321573
6325	0.0699196105
6326	0.06991713542
6327	0.06990250545
6328	0.06989502736
6329	0.06988058707
6330	0.06987122716
6331	0.06985817138
6332	0.06984656706
6333	0.06983312417
6334	0.06982657644
6335	0.06982382191
6336	0.06981163716
6337	0.06980459563
6338	0.06979808412
6339	0.06978323881
6340	0.06977968673
6341	0.06977757333
6342	0.06977098821
6343	0.06976665238
6344	0.06975594554
6345	0.06974785685
6346	0.06974313237
6347	0.06973649765
6348	0.06972933577
6349	0.06972141506
6350	0.06971157044
6351	0.06970390428
6352	0.06969655722
6353	0.06969023467
6354	0.06968330459
6355	0.0696723089
6356	0.0696674023
6357	0.06966017488
6358	0.06965436658
6359	0.06964429832
6360	0.0696406261
6361	0.06963341334
6362	0.06962613179
6363	0.06962116939
6364	0.06961211214
6365	0.06960251182
6366	0.0695979566
6367	0.0695912477
6368	0.06958285444
6369	0.06957282267
6370	0.06956156981
6371	0.0695513857
6372	0.06954158784
6373	0.06953447358
6374	0.06952787108
6375	0.06952533069
6376	0.0695187524
6377	0.06950270624
6378	0.06949403953
6379	0.06948239225
6380	0.06946597919
6381	0.06945843484
6382	0.06945096316
6383	0.06944507672
6384	0.06943957929
6385	0.06942239321
6386	0.06941402047
6387	0.0694078257
6388	0.06940033965
6389	0.06939210107
6390	0.0693847636
6391	0.06937808764
6392	0.06936676597
6393	0.06935489012
6394	0.06934379918
6395	0.06932867539
6396	0.06931995627
6397	0.06931291395
6398	0.06930975251
6399	0.06929582788
6400	0.0692908787
6401	0.06927939871
6402	0.06926717422
6403	0.06926048149
6404	0.06925364535
6405	0.06924225782
6406	0.06923893645
6407	0.06923204071
6408	0.06922195779
6409	0.06920862661
6410	0.06920299694
6411	0.06919384918
6412	0.0691870428
6413	0.06917910041
6414	0.06916451229
6415	0.06915295753
6416	0.0691412794
6417	0.06913131006
6418	0.06912864994
6419	0.06911499758
6420	0.06910148795
6421	0.06909531339
6422	0.0690814816
6423	0.06907550092
6424	0.06906422214
6425	0.06905191787
6426	0.06904487487
6427	0.06904194018
6428	0.06902623409
6429	0.0690160276
6430	0.06900476423
6431	0.06899623085
6432	0.06898583522
6433	0.06898234447
6434	0.06897280397
6435	0.06896102258
6436	0.06894799698
6437	0.06893203309
6438	0.06892477667
6439	0.0689105706
6440	0.06889789664
6441	0.06888932439
6442	0.06888009341
6443	0.06887427002
6444	0.06886684891
6445	0.06885630735
6446	0.06884811849
6447	0.06884160193
6448	0.0688333366
6449	0.06882459783
6450	0.06881806647
6451	0.0688021754
6452	0.06879684646
6453	0.06878674695
6454	0.06877141167
6455	0.06876105695
6456	0.06874925327
6457	0.0687450834
6458	0.06873241212
6459	0.06872871227
6460	0.06871889666
6461	0.06870948417
6462	0.06869639088
6463	0.06869305106
6464	0.06868089359
6465	0.06867378177
6466	0.06866765186
6467	0.06866215267
6468	0.0686574436
6469	0.06865036414
6470	0.06863725095
6471	0.06863260454
6472	0.06862554658
6473	0.06862094922
6474	0.06861082823
6475	0.06860323851
6476	0.06859241362
6477	0.068576845
6478	0.06856636154
6479	0.06855776086
6480	0.06854456534
6481	0.06853874604
6482	0.06853275601
6483	0.06852731004
6484	0.06851739013
6485	0.06850654246
6486	0.06849200339
6487	0.06848372891
6488	0.06847698901
6489	0.06846480238
6490	0.06845594775
6491	0.06844746211
6492	0.06844398929
6493	0.06843351143
6494	0.06842600644
6495	0.06842149235
6496	0.06841029756
6497	0.06839545424
6498	0.06838176717
6499	0.06837765375
6500	0.06836583744
6501	0.06836101857
6502	0.06835642185
6503	0.06835040971
6504	0.0683459442
6505	0.06833290353
6506	0.06831949764
6507	0.06831632887
6508	0.06830894926
6509	0.06830521979
6510	0.06830265451
6511	0.06829760654
6512	0.06829221968
6513	0.06828767231
6514	0.06828023273
6515	0.06827157697
6516	0.06826276906
6517	0.06825863458
6518	0.06825456267
6519	0.06824475306
6520	0.06823519425
6521	0.0682273509
6522	0.06821141702
6523	0.06819806785
6524	0.06818925712
6525	0.06818542401
6526	0.06817712276
6527	0.06817155223
6528	0.06816125172
6529	0.06815513186
6530	0.06814190327
6531	0.06813018
6532	0.06812592362
6533	0.06812266534
6534	0.06812059106
6535	0.06811410632
6536	0.0681071872
6537	0.06809777287
6538	0.06809079864
6539	0.06808725329
6540	0.06807570478
6541	0.06806160519
6542	0.06805920744
6543	0.06804890933
6544	0.0680426564
6545	0.06803891301
6546	0.06803444113
6547	0.06802672439
6548	0.06802246771
6549	0.06801219335
6550	0.06800459706
6551	0.06799659387
6552	0.06799373651
6553	0.06798641458
6554	0.06797856602
6555	0.0679743189
6556	0.06796987642
6557	0.06796123014
6558	0.0679503673
6559	0.06794514105
6560	0.06792996211
6561	0.06791734955
6562	0.06791419235
6563	0.06790024719
6564	0.06788945509
6565	0.06788575352
6566	0.06788040712
6567	0.06786660793
6568	0.06785034469
6569	0.06784542043
6570	0.06783079834
6571	0.06781692095
6572	0.0678069892
6573	0.06779625396
6574	0.06778698166
6575	0.06778258427
6576	0.0677755941
6577	0.06776581094
6578	0.06776113386
6579	0.06775467541
6580	0.06775065582
6581	0.06774198674
6582	0.06772660791
6583	0.06772115308
6584	0.0677129744
6585	0.0677045758
6586	0.06769619584
6587	0.06768374339
6588	0.06767828176
6589	0.06766803015
6590	0.0676552741
6591	0.06764921566
6592	0.06763771976
6593	0.06763354707
6594	0.06762821495
6595	0.0676182187
6596	0.06760921637
6597	0.06759518698
6598	0.06758907597
6599	0.06758242133
6600	0.06757796051
6601	0.06756625446
6602	0.06756019236
6603	0.06755474302
6604	0.06755138501
6605	0.06754921816
6606	0.0675448885
6607	0.0675412996
6608	0.06753641906
6609	0.06752752255
6610	0.06752154411
6611	0.06751782588
6612	0.06750913065
6613	0.0674985161
6614	0.06749057519
6615	0.0674851118
6616	0.06748074885
6617	0.06747678575
6618	0.06746801223
6619	0.06746307426
6620	0.06745176568
6621	0.06744320284
6622	0.06743008328
6623	0.06742445029
6624	0.06741744586
6625	0.06741369025
6626	0.06740526193
6627	0.06739658365
6628	0.06739402077
6629	0.06738612073
6630	0.06737867975
6631	0.06737168229
6632	0.06736675247
6633	0.06736170506
6634	0.0673527933
6635	0.06734516313
6636	0.06734157856
6637	0.06732951246
6638	0.0673250129
6639	0.06731690059
6640	0.06731257158
6641	0.06730514066
6642	0.06729717525
6643	0.06729062499
6644	0.06728532049
6645	0.06727860414
6646	0.06727197194
6647	0.0672590504
6648	0.06725190814
6649	0.0672412053
6650	0.06723238636
6651	0.06722963001
6652	0.06722682171
6653	0.06721592275
6654	0.06720910538
6655	0.06720479029
6656	0.06720159842
6657	0.06718912715
6658	0.06718584423
6659	0.06718216899
6660	0.06717676196
6661	0.06716459273
6662	0.06715573942
6663	0.06715190152
6664	0.06714809821
6665	0.06714241777
6666	0.06713413415
6667	0.06712583226
6668	0.06712254094
6669	0.06711347236
6670	0.06711115333
6671	0.06710360459
6672	0.06710161863
6673	0.06709446927
6674	0.06708498796
6675	0.06708154339
6676	0.06707219713
6677	0.06706809948
6678	0.06705695555
6679	0.06704992585
6680	0.06703870526
6681	0.06703500856
6682	0.06702904129
6683	0.06701641636
6684	0.06700876315
6685	0.06700455108
6686	0.06699668152
6687	0.06698936362
6688	0.06698368166
6689	0.06697855017
6690	0.06697422006
6691	0.06696152288
6692	0.06695556552
6693	0.06694794339
6694	0.06693785659
6695	0.06692764466
6696	0.06691757513
6697	0.06690623957
6698	0.06689992195
6699	0.06689510524
6700	0.06688544003
6701	0.06687281284
6702	0.06686670741
6703	0.06685844221
6704	0.06684776537
6705	0.06684517723
6706	0.06683581631
6707	0.06682976991
6708	0.06682633359
6709	0.06681777441
6710	0.06680684998
6711	0.06680115754
6712	0.06679229335
6713	0.06678451613
6714	0.06677717394
6715	0.06676795451
6716	0.06676084489
6717	0.06675426291
6718	0.06674339783
6719	0.06673570902
6720	0.06673080751
6721	0.06672146542
6722	0.06671436621
6723	0.06670282562
6724	0.06669898287
6725	0.06669238342
6726	0.06667732341
6727	0.06667313117
6728	0.06666757316
6729	0.06665983187
6730	0.0666454308
6731	0.06663936816
6732	0.06663207405
6733	0.06662337449
6734	0.06661582405
6735	0.06660832718
6736	0.06659734404
6737	0.06659089528
6738	0.06658588287
6739	0.0665752017
6740	0.06656953267
6741	0.06656140515
6742	0.06655632731
6743	0.06655010904
6744	0.06654242573
6745	0.06653571107
6746	0.06652846995
6747	0.06652137377
6748	0.06651367392
6749	0.0665050245
6750	0.0665027803
6751	0.06649668112
6752	0.06649283287
6753	0.06648394214
6754	0.06646822815
6755	0.06646158638
6756	0.06644620932
6757	0.06643676525
6758	0.06642871232
6759	0.0664229906
6760	0.0664122838
6761	0.06641046461
6762	0.06640142158
6763	0.06639317918
6764	0.06639050364
6765	0.06638005577
6766	0.06637359469
6767	0.06637071787
6768	0.06636389556
6769	0.06635114798
6770	0.06634376733
6771	0.06633626366
6772	0.06632859054
6773	0.06631651841
6774	0.06631122263
6775	0.06630766856
6776	0.06629768181
6777	0.06629511909
6778	0.06628826653
6779	0.06627877623
6780	0.06627136057
6781	0.06626695074
6782	0.06625460738
6783	0.06624961501
6784	0.06623410455
6785	0.06622745149
6786	0.06622203475
6787	0.06621621354
6788	0.06621034157
6789	0.06619371871
6790	0.06618077055
6791	0.06617408876
6792	0.06616682169
6793	0.06615483638
6794	0.06615163163
6795	0.06614854018
6796	0.06614368116
6797	0.06613271485
6798	0.06612325734
6799	0.06611881612
6800	0.06610553477
6801	0.0660980177
6802	0.06608836292
6803	0.06608616584
6804	0.06608303037
6805	0.06607603046
6806	0.06607055642
6807	0.06606295279
6808	0.06605748179
6809	0.06604697249
6810	0.0660417234
6811	0.06603179059
6812	0.06602402996
6813	0.06601400789
6814	0.06601095864
6815	0.06600518052
6816	0.06599547272
6817	0.065985884
6818	0.06597903753
6819	0.0659700829
6820	0.06596478439
6821	0.06595772418
6822	0.06594503416
6823	0.06594195229
6824	0.06593573417
6825	0.06592850308
6826	0.06592251863
6827	0.06590927685
6828	0.06589998512
6829	0.06589483347
6830	0.06588985999
6831	0.06588415545
6832	0.06587434715
6833	0.065859608
6834	0.06585097379
6835	0.0658430972
6836	0.06583981523
6837	0.06583303901
6838	0.06582685629
6839	0.06582073921
6840	0.06581704128
6841	0.06581374381
6842	0.06581072157
6843	0.06580479569
6844	0.06579812701
6845	0.06579312127
6846	0.06578528195
6847	0.06578206145
6848	0.06577625605
6849	0.06576790064
6850	0.06575770128
6851	0.06574941331
6852	0.0657440441
6853	0.06573317644
6854	0.06572134723
6855	0.06570897863
6856	0.06569850462
6857	0.06568366925
6858	0.06567020216
6859	0.06566751897
6860	0.06566300201
6861	0.06565740781
6862	0.06564990662
6863	0.06564325022
6864	0.0656300216
6865	0.06562355906
6866	0.06561229041
6867	0.06560595323
6868	0.0655940774
6869	0.06558270577
6870	0.06556944115
6871	0.06555828446
6872	0.06555347997
6873	0.06554770685
6874	0.06554354347
6875	0.06553841614
6876	0.06552763657
6877	0.06551774842
6878	0.0655122395
6879	0.06549884006
6880	0.0654928237
6881	0.06548399812
6882	0.06547350142
6883	0.06546450147
6884	0.06545655058
6885	0.06544765155
6886	0.06544115839
6887	0.06543496973
6888	0.0654254682
6889	0.06541595582
6890	0.06540357754
6891	0.06539359104
6892	0.06538909848
6893	0.065382528
6894	0.06537691158
6895	0.06536319541
6896	0.0653606734
6897	0.06535673894
6898	0.06534079463
6899	0.06533285099
6900	0.06533033304
6901	0.06532123199
6902	0.06531851187
6903	0.06531438893
6904	0.06530448289
6905	0.06530041369
6906	0.06529527973
6907	0.06528531779
6908	0.06527911318
6909	0.06527345175
6910	0.06526438518
6911	0.06525517347
6912	0.06524517203
6913	0.06524304319
6914	0.0652348555
6915	0.06522776384
6916	0.06522105854
6917	0.06521278206
6918	0.06520340573
6919	0.06518953453
6920	0.06517951357
6921	0.06517580654
6922	0.06516835169
6923	0.06516207568
6924	0.0651567954
6925	0.06514315155
6926	0.06513354157
6927	0.06512483418
6928	0.06512117619
6929	0.06511129686
6930	0.06510026255
6931	0.06508841335
6932	0.06508185061
6933	0.06507691018
6934	0.06506584646
6935	0.06505771364
6936	0.06505057564
6937	0.06504555393
6938	0.06503440995
6939	0.06503031987
6940	0.06502140912
6941	0.06501562369
6942	0.06501262148
6943	0.06500961899
6944	0.06500513456
6945	0.06499917113
6946	0.06498870643
6947	0.06498474731
6948	0.06497167406
6949	0.06496741195
6950	0.06495584009
6951	0.0649521398
6952	0.06494442941
6953	0.06493877371
6954	0.06492654631
6955	0.0649236473
6956	0.06491430353
6957	0.06490647853
6958	0.06490206021
6959	0.06489695149
6960	0.06489178958
6961	0.06487887971
6962	0.0648727406
6963	0.06486506075
6964	0.06485713056
6965	0.06485176671
6966	0.06484903063
6967	0.06484168265
6968	0.06483247451
6969	0.06482515546
6970	0.06481357975
6971	0.06480851832
6972	0.06480169937
6973	0.0647923157
6974	0.0647849688
6975	0.06478246314
6976	0.06477255419
6977	0.06476743734
6978	0.0647559267
6979	0.06475394602
6980	0.06474990385
6981	0.06474603016
6982	0.06473704704
6983	0.06472771927
6984	0.06472351618
6985	0.06471766139
6986	0.06471084314
6987	0.06470701871
6988	0.06470015126
6989	0.06469299727
6990	0.06467927508
6991	0.0646757369
6992	0.06466635658
6993	0.06466012358
6994	0.06465637952
6995	0.06465100937
6996	0.06464409551
6997	0.06463888391
6998	0.06463058402
6999	0.06461803896
7000	0.06461097908
7001	0.06459935064
7002	0.06459395216
7003	0.06458355223
7004	0.06457931724
7005	0.06457630802
7006	0.06457369769
7007	0.06456911386
7008	0.06456436651
7009	0.06455641235
7010	0.0645507863
7011	0.06454022854
7012	0.06453352914
7013	0.06452483646
7014	0.06452048314
7015	0.06451109962
7016	0.0645081992
7017	0.06449696469
7018	0.06448755077
7019	0.06447751786
7020	0.06447049053
7021	0.06446145803
7022	0.0644517262
7023	0.06444445214
7024	0.06443485188
7025	0.06442420037
7026	0.06442161959
7027	0.06441676389
7028	0.06440907986
7029	0.06440468498
7030	0.0643967173
7031	0.0643911515
7032	0.06438702682
7033	0.06438533878
7034	0.06438084168
7035	0.06437185167
7036	0.06436294655
7037	0.06435646893
7038	0.06435155403
7039	0.06433239185
7040	0.06432660581
7041	0.06431451262
7042	0.06430861813
7043	0.06430279923
7044	0.06429483373
7045	0.06428611658
7046	0.06427403364
7047	0.06427107492
7048	0.06425864452
7049	0.06425340663
7050	0.06424602497
7051	0.06424061865
7052	0.06423451519
7053	0.06422698099
7054	0.0642173342
7055	0.0642090014
7056	0.06420422289
7057	0.0641960366
7058	0.06418803696
7059	0.06418175709
7060	0.06416897471
7061	0.06416382337
7062	0.06415745769
7063	0.06414801052
7064	0.06413845707
7065	0.06413136973
7066	0.06412780183
7067	0.06412194299
7068	0.06411713435
7069	0.06410533965
7070	0.0640936012
7071	0.06408997925
7072	0.06408537943
7073	0.064077853
7074	0.06406391255
7075	0.06405936184
7076	0.06405062761
7077	0.06404639748
7078	0.06403863925
7079	0.06402590311
7080	0.0640229459
7081	0.06401066542
7082	0.06400308626
7083	0.06399115816
7084	0.06398335562
7085	0.06397677852
7086	0.0639665579
7087	0.06396377292
7088	0.06395341469
7089	0.06394807919
7090	0.06394007937
7091	0.06392932335
7092	0.06392721529
7093	0.06391785738
7094	0.06391406391
7095	0.0639041441
7096	0.06390042395
7097	0.06389512909
7098	0.06388772863
7099	0.06388306552
7100	0.06387536432
7101	0.06386470377
7102	0.06386129267
7103	0.06385325491
7104	0.06384577174
7105	0.06383604073
7106	0.06383006159
7107	0.06381613863
7108	0.06380896579
7109	0.06380076007
7110	0.06379602186
7111	0.06378971934
7112	0.06378133145
7113	0.06377119622
7114	0.06376197302
7115	0.06374796196
7116	0.06373737755
7117	0.06372663721
7118	0.0637202198
7119	0.06371580051
7120	0.06371040034
7121	0.06370282314
7122	0.06369062525
7123	0.06368206357
7124	0.06367327722
7125	0.06366290583
7126	0.06365031515
7127	0.06364358715
7128	0.0636389698
7129	0.06363632295
7130	0.06362678833
